2021-08-22 00:06:32.019406: I tensorflow/stream_executor/platform/default/dso_loader.cc:49] Successfully opened dynamic library libcudart.so.11.0
2021-08-22 00:06:57.470803: I tensorflow/compiler/jit/xla_cpu_device.cc:41] Not creating XLA devices, tf_xla_enable_xla_devices not set
2021-08-22 00:06:57.474717: I tensorflow/stream_executor/platform/default/dso_loader.cc:49] Successfully opened dynamic library libcuda.so.1
2021-08-22 00:06:57.515952: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1720] Found device 0 with properties: 
pciBusID: 0000:82:00.0 name: Tesla P100-PCIE-12GB computeCapability: 6.0
coreClock: 1.3285GHz coreCount: 56 deviceMemorySize: 11.91GiB deviceMemoryBandwidth: 511.41GiB/s
2021-08-22 00:06:57.516479: I tensorflow/stream_executor/platform/default/dso_loader.cc:49] Successfully opened dynamic library libcudart.so.11.0
2021-08-22 00:06:57.527342: I tensorflow/stream_executor/platform/default/dso_loader.cc:49] Successfully opened dynamic library libcublas.so.11
2021-08-22 00:06:57.527486: I tensorflow/stream_executor/platform/default/dso_loader.cc:49] Successfully opened dynamic library libcublasLt.so.11
2021-08-22 00:06:57.532867: I tensorflow/stream_executor/platform/default/dso_loader.cc:49] Successfully opened dynamic library libcufft.so.10
2021-08-22 00:06:57.535473: I tensorflow/stream_executor/platform/default/dso_loader.cc:49] Successfully opened dynamic library libcurand.so.10
2021-08-22 00:06:57.543876: I tensorflow/stream_executor/platform/default/dso_loader.cc:49] Successfully opened dynamic library libcusolver.so.10
2021-08-22 00:06:57.546278: I tensorflow/stream_executor/platform/default/dso_loader.cc:49] Successfully opened dynamic library libcusparse.so.11
2021-08-22 00:06:57.547120: I tensorflow/stream_executor/platform/default/dso_loader.cc:49] Successfully opened dynamic library libcudnn.so.8
2021-08-22 00:06:57.549498: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1862] Adding visible gpu devices: 0
2021-08-22 00:06:57.554517: I tensorflow/core/platform/cpu_feature_guard.cc:142] This TensorFlow binary is optimized with oneAPI Deep Neural Network Library (oneDNN) to use the following CPU instructions in performance-critical operations:  AVX2 FMA
To enable them in other operations, rebuild TensorFlow with the appropriate compiler flags.
2021-08-22 00:06:57.554971: I tensorflow/compiler/jit/xla_gpu_device.cc:99] Not creating XLA devices, tf_xla_enable_xla_devices not set
2021-08-22 00:06:57.557149: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1720] Found device 0 with properties: 
pciBusID: 0000:82:00.0 name: Tesla P100-PCIE-12GB computeCapability: 6.0
coreClock: 1.3285GHz coreCount: 56 deviceMemorySize: 11.91GiB deviceMemoryBandwidth: 511.41GiB/s
2021-08-22 00:06:57.557314: I tensorflow/stream_executor/platform/default/dso_loader.cc:49] Successfully opened dynamic library libcudart.so.11.0
2021-08-22 00:06:57.557446: I tensorflow/stream_executor/platform/default/dso_loader.cc:49] Successfully opened dynamic library libcublas.so.11
2021-08-22 00:06:57.557562: I tensorflow/stream_executor/platform/default/dso_loader.cc:49] Successfully opened dynamic library libcublasLt.so.11
2021-08-22 00:06:57.557703: I tensorflow/stream_executor/platform/default/dso_loader.cc:49] Successfully opened dynamic library libcufft.so.10
2021-08-22 00:06:57.557839: I tensorflow/stream_executor/platform/default/dso_loader.cc:49] Successfully opened dynamic library libcurand.so.10
2021-08-22 00:06:57.557961: I tensorflow/stream_executor/platform/default/dso_loader.cc:49] Successfully opened dynamic library libcusolver.so.10
2021-08-22 00:06:57.558069: I tensorflow/stream_executor/platform/default/dso_loader.cc:49] Successfully opened dynamic library libcusparse.so.11
2021-08-22 00:06:57.558164: I tensorflow/stream_executor/platform/default/dso_loader.cc:49] Successfully opened dynamic library libcudnn.so.8
2021-08-22 00:06:57.561663: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1862] Adding visible gpu devices: 0
2021-08-22 00:06:57.561865: I tensorflow/stream_executor/platform/default/dso_loader.cc:49] Successfully opened dynamic library libcudart.so.11.0
2021-08-22 00:06:58.774052: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1261] Device interconnect StreamExecutor with strength 1 edge matrix:
2021-08-22 00:06:58.774241: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1267]      0 
2021-08-22 00:06:58.774373: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1280] 0:   N 
2021-08-22 00:06:58.779989: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1406] Created TensorFlow device (/job:localhost/replica:0/task:0/device:GPU:0 with 11119 MB memory) -> physical GPU (device: 0, name: Tesla P100-PCIE-12GB, pci bus id: 0000:82:00.0, compute capability: 6.0)
2021-08-22 00:07:09.891485: I tensorflow/compiler/mlir/mlir_graph_optimization_pass.cc:116] None of the MLIR optimization passes are enabled (registered 2)
2021-08-22 00:07:09.895633: I tensorflow/core/platform/profile_utils/cpu_utils.cc:112] CPU Frequency: 2200215000 Hz
2021-08-22 00:07:09.978293: I tensorflow/stream_executor/platform/default/dso_loader.cc:49] Successfully opened dynamic library libcublas.so.11
2021-08-22 00:07:10.371302: I tensorflow/stream_executor/platform/default/dso_loader.cc:49] Successfully opened dynamic library libcublasLt.so.11
2021-08-22 00:07:10.380041: I tensorflow/stream_executor/platform/default/dso_loader.cc:49] Successfully opened dynamic library libcudnn.so.8
2021-08-22 00:07:12.365112: W tensorflow/stream_executor/gpu/asm_compiler.cc:63] Running ptxas --version returned 256
2021-08-22 00:07:12.729262: W tensorflow/stream_executor/gpu/redzone_allocator.cc:314] Internal: ptxas exited with non-zero error code 256, output: 
Relying on driver to perform ptx compilation. 
Modify $PATH to customize ptxas location.
This message will be only logged once.
Training round: 1		accuracy = 0.34956520795822144
Training round: 2		accuracy = 0.34434783458709717
Training round: 3		accuracy = 0.3449275493621826
Training round: 4		accuracy = 0.3449275493621826
Training round: 5		accuracy = 0.3449275493621826
Training round: 6		accuracy = 0.3449275493621826
Training round: 7		accuracy = 0.3449275493621826
Training round: 8		accuracy = 0.3449275493621826
Training round: 9		accuracy = 0.3449275493621826
Training round: 10		accuracy = 0.3449275493621826
Training round: 11		accuracy = 0.3449275493621826
Training round: 12		accuracy = 0.3449275493621826
Training round: 13		accuracy = 0.3449275493621826
Training round: 14		accuracy = 0.3449275493621826
Training round: 15		accuracy = 0.3449275493621826
Training round: 16		accuracy = 0.3449275493621826
Training round: 17		accuracy = 0.3449275493621826
Training round: 18		accuracy = 0.3449275493621826
Training round: 19		accuracy = 0.3449275493621826
Training round: 20		accuracy = 0.3449275493621826
Training round: 21		accuracy = 0.3449275493621826
Training round: 22		accuracy = 0.3449275493621826
Training round: 23		accuracy = 0.3449275493621826
Training round: 24		accuracy = 0.3449275493621826
Training round: 25		accuracy = 0.3449275493621826
Training round: 26		accuracy = 0.3449275493621826
Training round: 27		accuracy = 0.3449275493621826
Training round: 28		accuracy = 0.3449275493621826
Training round: 29		accuracy = 0.3449275493621826
Training round: 30		accuracy = 0.3449275493621826
Training round: 31		accuracy = 0.3449275493621826
Training round: 32		accuracy = 0.3449275493621826
Training round: 33		accuracy = 0.3449275493621826
Training round: 34		accuracy = 0.3449275493621826
Training round: 35		accuracy = 0.3449275493621826
Training round: 36		accuracy = 0.3449275493621826
Training round: 37		accuracy = 0.3449275493621826
Training round: 38		accuracy = 0.3449275493621826
Training round: 39		accuracy = 0.3449275493621826
Training round: 40		accuracy = 0.3449275493621826
Training round: 41		accuracy = 0.3449275493621826
Training round: 42		accuracy = 0.3449275493621826
Training round: 43		accuracy = 0.3449275493621826
Training round: 44		accuracy = 0.3449275493621826
Training round: 45		accuracy = 0.3449275493621826
Training round: 46		accuracy = 0.3449275493621826
Training round: 47		accuracy = 0.3449275493621826
Training round: 48		accuracy = 0.3449275493621826
Training round: 49		accuracy = 0.3449275493621826
Training round: 50		accuracy = 0.3449275493621826
Training round: 51		accuracy = 0.3449275493621826
Training round: 52		accuracy = 0.3449275493621826
Training round: 53		accuracy = 0.3449275493621826
Training round: 54		accuracy = 0.3449275493621826
Training round: 55		accuracy = 0.3449275493621826
Training round: 56		accuracy = 0.3449275493621826
Training round: 57		accuracy = 0.3449275493621826
Training round: 58		accuracy = 0.3449275493621826
Training round: 59		accuracy = 0.3449275493621826
Training round: 60		accuracy = 0.3449275493621826
Training round: 61		accuracy = 0.3449275493621826
Training round: 62		accuracy = 0.3449275493621826
Training round: 63		accuracy = 0.3449275493621826
Training round: 64		accuracy = 0.3449275493621826
Training round: 65		accuracy = 0.3449275493621826
Training round: 66		accuracy = 0.3449275493621826
Training round: 67		accuracy = 0.3449275493621826
Training round: 68		accuracy = 0.3449275493621826
Training round: 69		accuracy = 0.3449275493621826
Training round: 70		accuracy = 0.3449275493621826
Training round: 71		accuracy = 0.3449275493621826
Training round: 72		accuracy = 0.3449275493621826
Training round: 73		accuracy = 0.3449275493621826
Training round: 74		accuracy = 0.3449275493621826
Training round: 75		accuracy = 0.3449275493621826
Training round: 76		accuracy = 0.3449275493621826
Training round: 77		accuracy = 0.3449275493621826
Training round: 78		accuracy = 0.3449275493621826
Training round: 79		accuracy = 0.3449275493621826
Training round: 80		accuracy = 0.3449275493621826
Training round: 81		accuracy = 0.3449275493621826
Training round: 82		accuracy = 0.3449275493621826
Training round: 83		accuracy = 0.3449275493621826
Training round: 84		accuracy = 0.3449275493621826
Training round: 85		accuracy = 0.3449275493621826
Training round: 86		accuracy = 0.3449275493621826
Training round: 87		accuracy = 0.3449275493621826
Training round: 88		accuracy = 0.3449275493621826
Training round: 89		accuracy = 0.3449275493621826
Training round: 90		accuracy = 0.3449275493621826
Training round: 91		accuracy = 0.3449275493621826
Training round: 92		accuracy = 0.3449275493621826
Training round: 93		accuracy = 0.3449275493621826
Training round: 94		accuracy = 0.3449275493621826
Training round: 95		accuracy = 0.3449275493621826
Training round: 96		accuracy = 0.3449275493621826
Training round: 97		accuracy = 0.3449275493621826
Training round: 98		accuracy = 0.3449275493621826
Training round: 99		accuracy = 0.3449275493621826
Training round: 100		accuracy = 0.3449275493621826
Training duration 7835.91375875473
