2021-08-22 20:55:53.513018: I tensorflow/stream_executor/platform/default/dso_loader.cc:49] Successfully opened dynamic library libcudart.so.11.0
2021-08-22 20:56:19.901302: I tensorflow/compiler/jit/xla_cpu_device.cc:41] Not creating XLA devices, tf_xla_enable_xla_devices not set
2021-08-22 20:56:19.906415: I tensorflow/stream_executor/platform/default/dso_loader.cc:49] Successfully opened dynamic library libcuda.so.1
2021-08-22 20:56:19.950378: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1720] Found device 0 with properties: 
pciBusID: 0000:83:00.0 name: Tesla P100-PCIE-12GB computeCapability: 6.0
coreClock: 1.3285GHz coreCount: 56 deviceMemorySize: 11.91GiB deviceMemoryBandwidth: 511.41GiB/s
2021-08-22 20:56:19.950803: I tensorflow/stream_executor/platform/default/dso_loader.cc:49] Successfully opened dynamic library libcudart.so.11.0
2021-08-22 20:56:19.959672: I tensorflow/stream_executor/platform/default/dso_loader.cc:49] Successfully opened dynamic library libcublas.so.11
2021-08-22 20:56:19.959813: I tensorflow/stream_executor/platform/default/dso_loader.cc:49] Successfully opened dynamic library libcublasLt.so.11
2021-08-22 20:56:19.964908: I tensorflow/stream_executor/platform/default/dso_loader.cc:49] Successfully opened dynamic library libcufft.so.10
2021-08-22 20:56:19.967829: I tensorflow/stream_executor/platform/default/dso_loader.cc:49] Successfully opened dynamic library libcurand.so.10
2021-08-22 20:56:19.975300: I tensorflow/stream_executor/platform/default/dso_loader.cc:49] Successfully opened dynamic library libcusolver.so.10
2021-08-22 20:56:19.977263: I tensorflow/stream_executor/platform/default/dso_loader.cc:49] Successfully opened dynamic library libcusparse.so.11
2021-08-22 20:56:19.978176: I tensorflow/stream_executor/platform/default/dso_loader.cc:49] Successfully opened dynamic library libcudnn.so.8
2021-08-22 20:56:19.980698: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1862] Adding visible gpu devices: 0
2021-08-22 20:56:19.985678: I tensorflow/core/platform/cpu_feature_guard.cc:142] This TensorFlow binary is optimized with oneAPI Deep Neural Network Library (oneDNN) to use the following CPU instructions in performance-critical operations:  AVX2 FMA
To enable them in other operations, rebuild TensorFlow with the appropriate compiler flags.
2021-08-22 20:56:19.986044: I tensorflow/compiler/jit/xla_gpu_device.cc:99] Not creating XLA devices, tf_xla_enable_xla_devices not set
2021-08-22 20:56:19.987164: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1720] Found device 0 with properties: 
pciBusID: 0000:83:00.0 name: Tesla P100-PCIE-12GB computeCapability: 6.0
coreClock: 1.3285GHz coreCount: 56 deviceMemorySize: 11.91GiB deviceMemoryBandwidth: 511.41GiB/s
2021-08-22 20:56:19.987278: I tensorflow/stream_executor/platform/default/dso_loader.cc:49] Successfully opened dynamic library libcudart.so.11.0
2021-08-22 20:56:19.987350: I tensorflow/stream_executor/platform/default/dso_loader.cc:49] Successfully opened dynamic library libcublas.so.11
2021-08-22 20:56:19.987417: I tensorflow/stream_executor/platform/default/dso_loader.cc:49] Successfully opened dynamic library libcublasLt.so.11
2021-08-22 20:56:19.987470: I tensorflow/stream_executor/platform/default/dso_loader.cc:49] Successfully opened dynamic library libcufft.so.10
2021-08-22 20:56:19.987537: I tensorflow/stream_executor/platform/default/dso_loader.cc:49] Successfully opened dynamic library libcurand.so.10
2021-08-22 20:56:19.987591: I tensorflow/stream_executor/platform/default/dso_loader.cc:49] Successfully opened dynamic library libcusolver.so.10
2021-08-22 20:56:19.987661: I tensorflow/stream_executor/platform/default/dso_loader.cc:49] Successfully opened dynamic library libcusparse.so.11
2021-08-22 20:56:19.987713: I tensorflow/stream_executor/platform/default/dso_loader.cc:49] Successfully opened dynamic library libcudnn.so.8
2021-08-22 20:56:19.989631: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1862] Adding visible gpu devices: 0
2021-08-22 20:56:19.989756: I tensorflow/stream_executor/platform/default/dso_loader.cc:49] Successfully opened dynamic library libcudart.so.11.0
2021-08-22 20:56:21.310454: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1261] Device interconnect StreamExecutor with strength 1 edge matrix:
2021-08-22 20:56:21.310649: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1267]      0 
2021-08-22 20:56:21.310760: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1280] 0:   N 
2021-08-22 20:56:21.317982: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1406] Created TensorFlow device (/job:localhost/replica:0/task:0/device:GPU:0 with 11119 MB memory) -> physical GPU (device: 0, name: Tesla P100-PCIE-12GB, pci bus id: 0000:83:00.0, compute capability: 6.0)
2021-08-22 20:56:34.426071: I tensorflow/compiler/mlir/mlir_graph_optimization_pass.cc:116] None of the MLIR optimization passes are enabled (registered 2)
2021-08-22 20:56:34.429934: I tensorflow/core/platform/profile_utils/cpu_utils.cc:112] CPU Frequency: 2199990000 Hz
2021-08-22 20:56:34.529661: I tensorflow/stream_executor/platform/default/dso_loader.cc:49] Successfully opened dynamic library libcublas.so.11
2021-08-22 20:56:34.941779: I tensorflow/stream_executor/platform/default/dso_loader.cc:49] Successfully opened dynamic library libcublasLt.so.11
2021-08-22 20:56:34.949710: I tensorflow/stream_executor/platform/default/dso_loader.cc:49] Successfully opened dynamic library libcudnn.so.8
2021-08-22 20:56:37.708612: W tensorflow/stream_executor/gpu/asm_compiler.cc:63] Running ptxas --version returned 256
2021-08-22 20:56:38.194915: W tensorflow/stream_executor/gpu/redzone_allocator.cc:314] Internal: ptxas exited with non-zero error code 256, output: 
Relying on driver to perform ptx compilation. 
Modify $PATH to customize ptxas location.
This message will be only logged once.
Training round: 1		accuracy = 0.6594203114509583
Training round: 2		accuracy = 0.6689854860305786
Training round: 3		accuracy = 0.659710168838501
Training round: 4		accuracy = 0.5724637508392334
Training round: 5		accuracy = 0.6014492511749268
Training round: 6		accuracy = 0.6547825932502747
Training round: 7		accuracy = 0.6744927763938904
Training round: 8		accuracy = 0.6408695578575134
Training round: 9		accuracy = 0.6800000071525574
Training round: 10		accuracy = 0.6617391109466553
Training round: 11		accuracy = 0.6768115758895874
Training round: 12		accuracy = 0.6237680912017822
Training round: 13		accuracy = 0.6304348111152649
Training round: 14		accuracy = 0.6579710245132446
Training round: 15		accuracy = 0.656521737575531
Training round: 16		accuracy = 0.6571014523506165
Training round: 17		accuracy = 0.6657971143722534
Training round: 18		accuracy = 0.6701449155807495
Training round: 19		accuracy = 0.604347825050354
Training round: 20		accuracy = 0.6588405966758728
Training round: 21		accuracy = 0.6585507392883301
Training round: 22		accuracy = 0.6498550772666931
Training round: 23		accuracy = 0.6559420228004456
Training round: 24		accuracy = 0.6573913097381592
Training round: 25		accuracy = 0.667246401309967
Training round: 26		accuracy = 0.6617391109466553
Training round: 27		accuracy = 0.6689854860305786
Training round: 28		accuracy = 0.667246401309967
Training round: 29		accuracy = 0.6655072569847107
Training round: 30		accuracy = 0.6669565439224243
Training round: 31		accuracy = 0.6663768291473389
Training round: 32		accuracy = 0.6640579700469971
Training round: 33		accuracy = 0.6663768291473389
Training round: 34		accuracy = 0.6637681126594543
Training round: 35		accuracy = 0.6646376848220825
Training round: 36		accuracy = 0.6660869717597961
Training round: 37		accuracy = 0.662028968334198
Training round: 38		accuracy = 0.6655072569847107
Training round: 39		accuracy = 0.6611593961715698
Training round: 40		accuracy = 0.665217399597168
Training round: 41		accuracy = 0.6663768291473389
Training round: 42		accuracy = 0.6663768291473389
Training round: 43		accuracy = 0.6634782552719116
Training round: 44		accuracy = 0.6637681126594543
Training round: 45		accuracy = 0.6646376848220825
Training round: 46		accuracy = 0.6623188257217407
Training round: 47		accuracy = 0.6617391109466553
Training round: 48		accuracy = 0.659710168838501
Training round: 49		accuracy = 0.6626086831092834
Training round: 50		accuracy = 0.6602898836135864
Training round: 51		accuracy = 0.6631883978843689
Training round: 52		accuracy = 0.6631883978843689
Training round: 53		accuracy = 0.6626086831092834
Training round: 54		accuracy = 0.6628985404968262
Training round: 55		accuracy = 0.6626086831092834
Training round: 56		accuracy = 0.6602898836135864
Training round: 57		accuracy = 0.6640579700469971
Training round: 58		accuracy = 0.6614492535591125
Training round: 59		accuracy = 0.6623188257217407
Training round: 60		accuracy = 0.662028968334198
Training round: 61		accuracy = 0.662028968334198
Training round: 62		accuracy = 0.6628985404968262
Training round: 63		accuracy = 0.6617391109466553
Training round: 64		accuracy = 0.6623188257217407
Training round: 65		accuracy = 0.6617391109466553
Training round: 66		accuracy = 0.6611593961715698
Training round: 67		accuracy = 0.662028968334198
Training round: 68		accuracy = 0.6626086831092834
Training round: 69		accuracy = 0.6623188257217407
Training round: 70		accuracy = 0.6608695387840271
Training round: 71		accuracy = 0.662028968334198
Training round: 72		accuracy = 0.6634782552719116
Training round: 73		accuracy = 0.6643478274345398
Training round: 74		accuracy = 0.6637681126594543
Training round: 75		accuracy = 0.6637681126594543
Training round: 76		accuracy = 0.6623188257217407
Training round: 77		accuracy = 0.6628985404968262
Training round: 78		accuracy = 0.6626086831092834
Training round: 79		accuracy = 0.6626086831092834
Training round: 80		accuracy = 0.662028968334198
Training round: 81		accuracy = 0.6634782552719116
Training round: 82		accuracy = 0.6628985404968262
Training round: 83		accuracy = 0.6637681126594543
Training round: 84		accuracy = 0.6634782552719116
Training round: 85		accuracy = 0.6649275422096252
Training round: 86		accuracy = 0.6643478274345398
Training round: 87		accuracy = 0.6657971143722534
Training round: 88		accuracy = 0.665217399597168
Training round: 89		accuracy = 0.6660869717597961
Training round: 90		accuracy = 0.665217399597168
Training round: 91		accuracy = 0.665217399597168
Training round: 92		accuracy = 0.667246401309967
Training round: 93		accuracy = 0.662028968334198
Training round: 94		accuracy = 0.6657971143722534
Training round: 95		accuracy = 0.6649275422096252
Training round: 96		accuracy = 0.6657971143722534
Training round: 97		accuracy = 0.6663768291473389
Training round: 98		accuracy = 0.6663768291473389
Training round: 99		accuracy = 0.6678261160850525
Training round: 100		accuracy = 0.6663768291473389
Training duration 8856.3092648983
