2021-08-21 23:32:51.477627: I tensorflow/stream_executor/platform/default/dso_loader.cc:49] Successfully opened dynamic library libcudart.so.11.0
2021-08-21 23:33:18.027451: I tensorflow/compiler/jit/xla_cpu_device.cc:41] Not creating XLA devices, tf_xla_enable_xla_devices not set
2021-08-21 23:33:18.031398: I tensorflow/stream_executor/platform/default/dso_loader.cc:49] Successfully opened dynamic library libcuda.so.1
2021-08-21 23:33:18.091352: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1720] Found device 0 with properties: 
pciBusID: 0000:3b:00.0 name: Tesla V100-SXM2-32GB computeCapability: 7.0
coreClock: 1.53GHz coreCount: 80 deviceMemorySize: 31.75GiB deviceMemoryBandwidth: 836.37GiB/s
2021-08-21 23:33:18.092147: I tensorflow/stream_executor/platform/default/dso_loader.cc:49] Successfully opened dynamic library libcudart.so.11.0
2021-08-21 23:33:18.111648: I tensorflow/stream_executor/platform/default/dso_loader.cc:49] Successfully opened dynamic library libcublas.so.11
2021-08-21 23:33:18.111832: I tensorflow/stream_executor/platform/default/dso_loader.cc:49] Successfully opened dynamic library libcublasLt.so.11
2021-08-21 23:33:18.116854: I tensorflow/stream_executor/platform/default/dso_loader.cc:49] Successfully opened dynamic library libcufft.so.10
2021-08-21 23:33:18.119273: I tensorflow/stream_executor/platform/default/dso_loader.cc:49] Successfully opened dynamic library libcurand.so.10
2021-08-21 23:33:18.127104: I tensorflow/stream_executor/platform/default/dso_loader.cc:49] Successfully opened dynamic library libcusolver.so.10
2021-08-21 23:33:18.129013: I tensorflow/stream_executor/platform/default/dso_loader.cc:49] Successfully opened dynamic library libcusparse.so.11
2021-08-21 23:33:18.129735: I tensorflow/stream_executor/platform/default/dso_loader.cc:49] Successfully opened dynamic library libcudnn.so.8
2021-08-21 23:33:18.134924: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1862] Adding visible gpu devices: 0
2021-08-21 23:33:18.135750: I tensorflow/core/platform/cpu_feature_guard.cc:142] This TensorFlow binary is optimized with oneAPI Deep Neural Network Library (oneDNN) to use the following CPU instructions in performance-critical operations:  AVX2 AVX512F FMA
To enable them in other operations, rebuild TensorFlow with the appropriate compiler flags.
2021-08-21 23:33:18.136192: I tensorflow/compiler/jit/xla_gpu_device.cc:99] Not creating XLA devices, tf_xla_enable_xla_devices not set
2021-08-21 23:33:18.138647: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1720] Found device 0 with properties: 
pciBusID: 0000:3b:00.0 name: Tesla V100-SXM2-32GB computeCapability: 7.0
coreClock: 1.53GHz coreCount: 80 deviceMemorySize: 31.75GiB deviceMemoryBandwidth: 836.37GiB/s
2021-08-21 23:33:18.138740: I tensorflow/stream_executor/platform/default/dso_loader.cc:49] Successfully opened dynamic library libcudart.so.11.0
2021-08-21 23:33:18.138817: I tensorflow/stream_executor/platform/default/dso_loader.cc:49] Successfully opened dynamic library libcublas.so.11
2021-08-21 23:33:18.138934: I tensorflow/stream_executor/platform/default/dso_loader.cc:49] Successfully opened dynamic library libcublasLt.so.11
2021-08-21 23:33:18.138985: I tensorflow/stream_executor/platform/default/dso_loader.cc:49] Successfully opened dynamic library libcufft.so.10
2021-08-21 23:33:18.139034: I tensorflow/stream_executor/platform/default/dso_loader.cc:49] Successfully opened dynamic library libcurand.so.10
2021-08-21 23:33:18.139087: I tensorflow/stream_executor/platform/default/dso_loader.cc:49] Successfully opened dynamic library libcusolver.so.10
2021-08-21 23:33:18.139191: I tensorflow/stream_executor/platform/default/dso_loader.cc:49] Successfully opened dynamic library libcusparse.so.11
2021-08-21 23:33:18.139233: I tensorflow/stream_executor/platform/default/dso_loader.cc:49] Successfully opened dynamic library libcudnn.so.8
2021-08-21 23:33:18.143822: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1862] Adding visible gpu devices: 0
2021-08-21 23:33:18.143997: I tensorflow/stream_executor/platform/default/dso_loader.cc:49] Successfully opened dynamic library libcudart.so.11.0
2021-08-21 23:33:19.421315: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1261] Device interconnect StreamExecutor with strength 1 edge matrix:
2021-08-21 23:33:19.421474: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1267]      0 
2021-08-21 23:33:19.421620: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1280] 0:   N 
2021-08-21 23:33:19.429297: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1406] Created TensorFlow device (/job:localhost/replica:0/task:0/device:GPU:0 with 30130 MB memory) -> physical GPU (device: 0, name: Tesla V100-SXM2-32GB, pci bus id: 0000:3b:00.0, compute capability: 7.0)
2021-08-21 23:33:31.790587: I tensorflow/compiler/mlir/mlir_graph_optimization_pass.cc:116] None of the MLIR optimization passes are enabled (registered 2)
2021-08-21 23:33:31.794709: I tensorflow/core/platform/profile_utils/cpu_utils.cc:112] CPU Frequency: 2100000000 Hz
2021-08-21 23:33:31.874045: I tensorflow/stream_executor/platform/default/dso_loader.cc:49] Successfully opened dynamic library libcublas.so.11
2021-08-21 23:33:32.469509: I tensorflow/stream_executor/platform/default/dso_loader.cc:49] Successfully opened dynamic library libcublasLt.so.11
2021-08-21 23:33:32.479246: I tensorflow/stream_executor/platform/default/dso_loader.cc:49] Successfully opened dynamic library libcudnn.so.8
2021-08-21 23:33:35.260549: W tensorflow/stream_executor/gpu/asm_compiler.cc:63] Running ptxas --version returned 256
2021-08-21 23:33:35.598045: W tensorflow/stream_executor/gpu/redzone_allocator.cc:314] Internal: ptxas exited with non-zero error code 256, output: 
Relying on driver to perform ptx compilation. 
Modify $PATH to customize ptxas location.
This message will be only logged once.
Training round: 1		accuracy = 0.6388405561447144
Training round: 2		accuracy = 0.5904347896575928
Training round: 3		accuracy = 0.5797101259231567
Training round: 4		accuracy = 0.5863767862319946
Training round: 5		accuracy = 0.582608699798584
Training round: 6		accuracy = 0.588115930557251
Training round: 7		accuracy = 0.59014493227005
Training round: 8		accuracy = 0.598840594291687
Training round: 9		accuracy = 0.5927536487579346
Training round: 10		accuracy = 0.5927536487579346
Training round: 11		accuracy = 0.59014493227005
Training round: 12		accuracy = 0.5915942192077637
Training round: 13		accuracy = 0.5907246470451355
Training round: 14		accuracy = 0.5907246470451355
Training round: 15		accuracy = 0.5915942192077637
Training round: 16		accuracy = 0.5927536487579346
Training round: 17		accuracy = 0.5942028760910034
Training round: 18		accuracy = 0.5959420204162598
Training round: 19		accuracy = 0.5921739339828491
Training round: 20		accuracy = 0.5950724482536316
Training round: 21		accuracy = 0.593623161315918
Training round: 22		accuracy = 0.5939130187034607
Training round: 23		accuracy = 0.5933333039283752
Training round: 24		accuracy = 0.5939130187034607
Training round: 25		accuracy = 0.5927536487579346
Training round: 26		accuracy = 0.5953623056411743
Training round: 27		accuracy = 0.5947825908660889
Training round: 28		accuracy = 0.595652163028717
Training round: 29		accuracy = 0.5950724482536316
Training round: 30		accuracy = 0.5962318778038025
Training round: 31		accuracy = 0.5959420204162598
Training round: 32		accuracy = 0.5959420204162598
Training round: 33		accuracy = 0.5965217351913452
Training round: 34		accuracy = 0.5959420204162598
Training round: 35		accuracy = 0.5962318778038025
Training round: 36		accuracy = 0.5965217351913452
Training round: 37		accuracy = 0.5950724482536316
Training round: 38		accuracy = 0.5950724482536316
Training round: 39		accuracy = 0.5971014499664307
Training round: 40		accuracy = 0.595652163028717
Training round: 41		accuracy = 0.5950724482536316
Training round: 42		accuracy = 0.5953623056411743
Training round: 43		accuracy = 0.5959420204162598
Training round: 44		accuracy = 0.595652163028717
Training round: 45		accuracy = 0.595652163028717
Training round: 46		accuracy = 0.5953623056411743
Training round: 47		accuracy = 0.5942028760910034
Training round: 48		accuracy = 0.5950724482536316
Training round: 49		accuracy = 0.5953623056411743
Training round: 50		accuracy = 0.5950724482536316
Training round: 51		accuracy = 0.5953623056411743
Training round: 52		accuracy = 0.5965217351913452
Training round: 53		accuracy = 0.5947825908660889
Training round: 54		accuracy = 0.5944927334785461
Training round: 55		accuracy = 0.5942028760910034
Training round: 56		accuracy = 0.593623161315918
Training round: 57		accuracy = 0.5944927334785461
Training round: 58		accuracy = 0.5947825908660889
Training round: 59		accuracy = 0.5942028760910034
Training round: 60		accuracy = 0.5942028760910034
Training round: 61		accuracy = 0.5939130187034607
Training round: 62		accuracy = 0.5942028760910034
Training round: 63		accuracy = 0.5942028760910034
Training round: 64		accuracy = 0.593623161315918
Training round: 65		accuracy = 0.5942028760910034
Training round: 66		accuracy = 0.5939130187034607
Training round: 67		accuracy = 0.5942028760910034
Training round: 68		accuracy = 0.5939130187034607
Training round: 69		accuracy = 0.5944927334785461
Training round: 70		accuracy = 0.593623161315918
Training round: 71		accuracy = 0.593623161315918
Training round: 72		accuracy = 0.5933333039283752
Training round: 73		accuracy = 0.5933333039283752
Training round: 74		accuracy = 0.5933333039283752
Training round: 75		accuracy = 0.5933333039283752
Training round: 76		accuracy = 0.5930435061454773
Training round: 77		accuracy = 0.5933333039283752
Training round: 78		accuracy = 0.5933333039283752
Training round: 79		accuracy = 0.593623161315918
Training round: 80		accuracy = 0.593623161315918
Training round: 81		accuracy = 0.593623161315918
Training round: 82		accuracy = 0.5930435061454773
Training round: 83		accuracy = 0.5930435061454773
Training round: 84		accuracy = 0.5933333039283752
Training round: 85		accuracy = 0.593623161315918
Training round: 86		accuracy = 0.5933333039283752
Training round: 87		accuracy = 0.5933333039283752
Training round: 88		accuracy = 0.5930435061454773
Training round: 89		accuracy = 0.5933333039283752
Training round: 90		accuracy = 0.5930435061454773
Training round: 91		accuracy = 0.5930435061454773
Training round: 92		accuracy = 0.5930435061454773
Training round: 93		accuracy = 0.593623161315918
Training round: 94		accuracy = 0.593623161315918
Training round: 95		accuracy = 0.5930435061454773
Training round: 96		accuracy = 0.5930435061454773
Training round: 97		accuracy = 0.5933333039283752
Training round: 98		accuracy = 0.5930435061454773
Training round: 99		accuracy = 0.5930435061454773
Training round: 100		accuracy = 0.5930435061454773
Training duration 6420.655945062637
